COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code commune;Code commune;38423;Saint-Martin-le-Vinoux;CHAR;5
CODGEO;Code commune;Code commune;38424;Saint-Maurice-en-Trièves;CHAR;5
CODGEO;Code commune;Code commune;38425;Saint-Maurice-l'Exil;CHAR;5
CODGEO;Code commune;Code commune;38426;Saint-Maximin;CHAR;5
CODGEO;Code commune;Code commune;38427;Saint-Michel-de-Saint-Geoirs;CHAR;5
CODGEO;Code commune;Code commune;38428;Saint-Michel-en-Beaumont;CHAR;5
CODGEO;Code commune;Code commune;38429;Saint-Michel-les-Portes;CHAR;5
CODGEO;Code commune;Code commune;38430;Saint-Mury-Monteymond;CHAR;5
CODGEO;Code commune;Code commune;38431;Saint-Nazaire-les-Eymes;CHAR;5
CODGEO;Code commune;Code commune;38432;Saint-Nicolas-de-Macherin;CHAR;5
CODGEO;Code commune;Code commune;38433;Saint-Nizier-du-Moucherotte;CHAR;5
CODGEO;Code commune;Code commune;38434;Saint-Ondras;CHAR;5
CODGEO;Code commune;Code commune;38436;Saint-Paul-de-Varces;CHAR;5
CODGEO;Code commune;Code commune;38437;Saint-Paul-d'Izeaux;CHAR;5
CODGEO;Code commune;Code commune;38438;Saint-Paul-lès-Monestier;CHAR;5
CODGEO;Code commune;Code commune;38439;Crêts en Belledonne;CHAR;5
CODGEO;Code commune;Code commune;38440;Saint-Pierre-de-Bressieux;CHAR;5
CODGEO;Code commune;Code commune;38442;Saint-Pierre-de-Chartreuse;CHAR;5
CODGEO;Code commune;Code commune;38443;Saint-Pierre-de-Chérennes;CHAR;5
CODGEO;Code commune;Code commune;38444;Saint-Pierre-de-Méaroz;CHAR;5
CODGEO;Code commune;Code commune;38445;Saint-Pierre-de-Mésage;CHAR;5
CODGEO;Code commune;Code commune;38446;Saint-Pierre-d'Entremont;CHAR;5
CODGEO;Code commune;Code commune;38448;Saint-Prim;CHAR;5
CODGEO;Code commune;Code commune;38449;Saint-Quentin-Fallavier;CHAR;5
CODGEO;Code commune;Code commune;38450;Saint-Quentin-sur-Isère;CHAR;5
CODGEO;Code commune;Code commune;38451;Saint-Romain-de-Jalionas;CHAR;5
CODGEO;Code commune;Code commune;38452;Saint-Romain-de-Surieu;CHAR;5
CODGEO;Code commune;Code commune;38453;Saint-Romans;CHAR;5
CODGEO;Code commune;Code commune;38454;Saint-Sauveur;CHAR;5
CODGEO;Code commune;Code commune;38455;Saint-Savin;CHAR;5
CODGEO;Code commune;Code commune;38456;Châtel-en-Trièves;CHAR;5
CODGEO;Code commune;Code commune;38457;Saint-Siméon-de-Bressieux;CHAR;5
CODGEO;Code commune;Code commune;38458;Saint-Sorlin-de-Morestel;CHAR;5
CODGEO;Code commune;Code commune;38459;Saint-Sorlin-de-Vienne;CHAR;5
CODGEO;Code commune;Code commune;38460;Saint-Sulpice-des-Rivoires;CHAR;5
CODGEO;Code commune;Code commune;38462;Saint-Théoffrey;CHAR;5
CODGEO;Code commune;Code commune;38463;Saint-Vérand;CHAR;5
CODGEO;Code commune;Code commune;38464;Saint-Victor-de-Cessieu;CHAR;5
CODGEO;Code commune;Code commune;38465;Saint-Victor-de-Morestel;CHAR;5
CODGEO;Code commune;Code commune;38466;Saint-Vincent-de-Mercuze;CHAR;5
CODGEO;Code commune;Code commune;38467;Salagnon;CHAR;5
CODGEO;Code commune;Code commune;38468;Salaise-sur-Sanne;CHAR;5
CODGEO;Code commune;Code commune;38469;La Salette-Fallavaux;CHAR;5
CODGEO;Code commune;Code commune;38470;La Salle-en-Beaumont;CHAR;5
CODGEO;Code commune;Code commune;38471;Le Sappey-en-Chartreuse;CHAR;5
CODGEO;Code commune;Code commune;38472;Sarcenas;CHAR;5
CODGEO;Code commune;Code commune;38473;Sardieu;CHAR;5
CODGEO;Code commune;Code commune;38474;Sassenage;CHAR;5
CODGEO;Code commune;Code commune;38475;Satolas-et-Bonce;CHAR;5
CODGEO;Code commune;Code commune;38476;Savas-Mépin;CHAR;5
CODGEO;Code commune;Code commune;38478;Séchilienne;CHAR;5
CODGEO;Code commune;Code commune;38479;Porte-des-Bonnevaux;CHAR;5
CODGEO;Code commune;Code commune;38480;Septème;CHAR;5
CODGEO;Code commune;Code commune;38481;Sérézin-de-la-Tour;CHAR;5
CODGEO;Code commune;Code commune;38483;Sermérieu;CHAR;5
CODGEO;Code commune;Code commune;38484;Serpaize;CHAR;5
CODGEO;Code commune;Code commune;38485;Seyssinet-Pariset;CHAR;5
CODGEO;Code commune;Code commune;38486;Seyssins;CHAR;5
CODGEO;Code commune;Code commune;38487;Seyssuel;CHAR;5
CODGEO;Code commune;Code commune;38488;Siccieu-Saint-Julien-et-Carisieu;CHAR;5
CODGEO;Code commune;Code commune;38489;Siévoz;CHAR;5
CODGEO;Code commune;Code commune;38490;Sillans;CHAR;5
CODGEO;Code commune;Code commune;38492;Sinard;CHAR;5
CODGEO;Code commune;Code commune;38494;Soleymieu;CHAR;5
CODGEO;Code commune;Code commune;38495;La Sône;CHAR;5
CODGEO;Code commune;Code commune;38496;Sonnay;CHAR;5
CODGEO;Code commune;Code commune;38497;Sousville;CHAR;5
CODGEO;Code commune;Code commune;38498;Succieu;CHAR;5
CODGEO;Code commune;Code commune;38499;Susville;CHAR;5
CODGEO;Code commune;Code commune;38500;Têche;CHAR;5
CODGEO;Code commune;Code commune;38501;Tencin;CHAR;5
CODGEO;Code commune;Code commune;38503;La Terrasse;CHAR;5
CODGEO;Code commune;Code commune;38504;Theys;CHAR;5
CODGEO;Code commune;Code commune;38505;Thodure;CHAR;5
CODGEO;Code commune;Code commune;38507;Tignieu-Jameyzieu;CHAR;5
CODGEO;Code commune;Code commune;38508;Torchefelon;CHAR;5
CODGEO;Code commune;Code commune;38509;La Tour-du-Pin;CHAR;5
CODGEO;Code commune;Code commune;38511;Le Touvet;CHAR;5
CODGEO;Code commune;Code commune;38512;Tramolé;CHAR;5
CODGEO;Code commune;Code commune;38513;Treffort;CHAR;5
CODGEO;Code commune;Code commune;38514;Tréminis;CHAR;5
CODGEO;Code commune;Code commune;38515;Trept;CHAR;5
CODGEO;Code commune;Code commune;38516;La Tronche;CHAR;5
CODGEO;Code commune;Code commune;38517;Tullins;CHAR;5
CODGEO;Code commune;Code commune;38518;Valbonnais;CHAR;5
CODGEO;Code commune;Code commune;38519;Valencin;CHAR;5
CODGEO;Code commune;Code commune;38520;Valencogne;CHAR;5
CODGEO;Code commune;Code commune;38521;La Valette;CHAR;5
CODGEO;Code commune;Code commune;38522;Valjouffrey;CHAR;5
CODGEO;Code commune;Code commune;38523;Varacieux;CHAR;5
CODGEO;Code commune;Code commune;38524;Varces-Allières-et-Risset;CHAR;5
CODGEO;Code commune;Code commune;38525;Vasselin;CHAR;5
CODGEO;Code commune;Code commune;38526;Vatilieu;CHAR;5
CODGEO;Code commune;Code commune;38527;Vaujany;CHAR;5
CODGEO;Code commune;Code commune;38528;Vaulnaveys-le-Bas;CHAR;5
CODGEO;Code commune;Code commune;38529;Vaulnaveys-le-Haut;CHAR;5
CODGEO;Code commune;Code commune;38530;Vaulx-Milieu;CHAR;5
CODGEO;Code commune;Code commune;38531;Velanne;CHAR;5
CODGEO;Code commune;Code commune;38532;Vénérieu;CHAR;5
CODGEO;Code commune;Code commune;38533;Venon;CHAR;5
CODGEO;Code commune;Code commune;38535;Vernas;CHAR;5
CODGEO;Code commune;Code commune;38536;Vernioz;CHAR;5
CODGEO;Code commune;Code commune;38537;La Verpillière;CHAR;5
CODGEO;Code commune;Code commune;38538;Le Versoud;CHAR;5
CODGEO;Code commune;Code commune;38539;Vertrieu;CHAR;5
CODGEO;Code commune;Code commune;38540;Veurey-Voroize;CHAR;5
CODGEO;Code commune;Code commune;38542;Veyssilieu;CHAR;5
CODGEO;Code commune;Code commune;38543;Vézeronce-Curtin;CHAR;5
CODGEO;Code commune;Code commune;38544;Vienne;CHAR;5
CODGEO;Code commune;Code commune;38545;Vif;CHAR;5
CODGEO;Code commune;Code commune;38546;Vignieu;CHAR;5
CODGEO;Code commune;Code commune;38547;Villard-Bonnot;CHAR;5
CODGEO;Code commune;Code commune;38548;Villard-de-Lans;CHAR;5
CODGEO;Code commune;Code commune;38549;Villard-Notre-Dame;CHAR;5
CODGEO;Code commune;Code commune;38550;Villard-Reculas;CHAR;5
CODGEO;Code commune;Code commune;38551;Villard-Reymond;CHAR;5
CODGEO;Code commune;Code commune;38552;Villard-Saint-Christophe;CHAR;5
CODGEO;Code commune;Code commune;38553;Villefontaine;CHAR;5
CODGEO;Code commune;Code commune;38554;Villemoirieu;CHAR;5
CODGEO;Code commune;Code commune;38555;Villeneuve-de-Marc;CHAR;5
CODGEO;Code commune;Code commune;38556;Ville-sous-Anjou;CHAR;5
CODGEO;Code commune;Code commune;38557;Villette-d'Anthon;CHAR;5
CODGEO;Code commune;Code commune;38558;Villette-de-Vienne;CHAR;5
CODGEO;Code commune;Code commune;38559;Vinay;CHAR;5
CODGEO;Code commune;Code commune;38560;Val-de-Virieu;CHAR;5
CODGEO;Code commune;Code commune;38561;Viriville;CHAR;5
CODGEO;Code commune;Code commune;38562;Vizille;CHAR;5
CODGEO;Code commune;Code commune;38563;Voiron;CHAR;5
CODGEO;Code commune;Code commune;38564;Voissant;CHAR;5
CODGEO;Code commune;Code commune;38565;Voreppe;CHAR;5
CODGEO;Code commune;Code commune;38566;Vourey;CHAR;5
CODGEO;Code commune;Code commune;38567;Chamrousse;CHAR;5
CODGEO;Code commune;Code commune;39001;Abergement-la-Ronce;CHAR;5
CODGEO;Code commune;Code commune;39002;Abergement-le-Grand;CHAR;5
CODGEO;Code commune;Code commune;39003;Abergement-le-Petit;CHAR;5
CODGEO;Code commune;Code commune;39004;Abergement-lès-Thésy;CHAR;5
CODGEO;Code commune;Code commune;39006;Aiglepierre;CHAR;5
CODGEO;Code commune;Code commune;39007;Alièze;CHAR;5
CODGEO;Code commune;Code commune;39008;Amange;CHAR;5
CODGEO;Code commune;Code commune;39009;Andelot-en-Montagne;CHAR;5
CODGEO;Code commune;Code commune;39010;Andelot-Morval;CHAR;5
CODGEO;Code commune;Code commune;39011;Annoire;CHAR;5
CODGEO;Code commune;Code commune;39013;Arbois;CHAR;5
CODGEO;Code commune;Code commune;39014;Archelange;CHAR;5
CODGEO;Code commune;Code commune;39015;Ardon;CHAR;5
CODGEO;Code commune;Code commune;39016;Arinthod;CHAR;5
CODGEO;Code commune;Code commune;39017;Arlay;CHAR;5
CODGEO;Code commune;Code commune;39018;Aromas;CHAR;5
CODGEO;Code commune;Code commune;39019;Les Arsures;CHAR;5
CODGEO;Code commune;Code commune;39020;Arsure-Arsurette;CHAR;5
CODGEO;Code commune;Code commune;39021;La Chailleuse;CHAR;5
CODGEO;Code commune;Code commune;39022;Asnans-Beauvoisin;CHAR;5
CODGEO;Code commune;Code commune;39024;Audelange;CHAR;5
CODGEO;Code commune;Code commune;39025;Augea;CHAR;5
CODGEO;Code commune;Code commune;39026;Augerans;CHAR;5
CODGEO;Code commune;Code commune;39027;Augisey;CHAR;5
CODGEO;Code commune;Code commune;39028;Aumont;CHAR;5
CODGEO;Code commune;Code commune;39029;Aumur;CHAR;5
CODGEO;Code commune;Code commune;39030;Authume;CHAR;5
CODGEO;Code commune;Code commune;39031;Auxange;CHAR;5
CODGEO;Code commune;Code commune;39032;Avignon-lès-Saint-Claude;CHAR;5
CODGEO;Code commune;Code commune;39034;Balaiseaux;CHAR;5
CODGEO;Code commune;Code commune;39035;Balanod;CHAR;5
CODGEO;Code commune;Code commune;39037;Bans;CHAR;5
CODGEO;Code commune;Code commune;39038;Barésia-sur-l'Ain;CHAR;5
CODGEO;Code commune;Code commune;39039;La Barre;CHAR;5
CODGEO;Code commune;Code commune;39040;Barretaine;CHAR;5
CODGEO;Code commune;Code commune;39041;Baume-les-Messieurs;CHAR;5
CODGEO;Code commune;Code commune;39042;Baverans;CHAR;5
CODGEO;Code commune;Code commune;39043;Beaufort-Orbagna;CHAR;5
CODGEO;Code commune;Code commune;39045;Beffia;CHAR;5
CODGEO;Code commune;Code commune;39046;Bellecombe;CHAR;5
CODGEO;Code commune;Code commune;39047;Bellefontaine;CHAR;5
CODGEO;Code commune;Code commune;39048;Belmont;CHAR;5
CODGEO;Code commune;Code commune;39049;Bersaillin;CHAR;5
CODGEO;Code commune;Code commune;39050;Besain;CHAR;5
CODGEO;Code commune;Code commune;39051;Biarne;CHAR;5
CODGEO;Code commune;Code commune;39052;Bief-des-Maisons;CHAR;5
CODGEO;Code commune;Code commune;39053;Bief-du-Fourg;CHAR;5
CODGEO;Code commune;Code commune;39054;Biefmorin;CHAR;5
CODGEO;Code commune;Code commune;39055;Billecul;CHAR;5
CODGEO;Code commune;Code commune;39056;Bletterans;CHAR;5
CODGEO;Code commune;Code commune;39057;Blois-sur-Seille;CHAR;5
CODGEO;Code commune;Code commune;39058;Blye;CHAR;5
CODGEO;Code commune;Code commune;39059;Bois-d'Amont;CHAR;5
CODGEO;Code commune;Code commune;39060;Bois-de-Gand;CHAR;5
CODGEO;Code commune;Code commune;39061;Boissia;CHAR;5
CODGEO;Code commune;Code commune;39062;La Boissière;CHAR;5
CODGEO;Code commune;Code commune;39063;Bonlieu;CHAR;5
CODGEO;Code commune;Code commune;39065;Bonnefontaine;CHAR;5
CODGEO;Code commune;Code commune;39066;Bornay;CHAR;5
CODGEO;Code commune;Code commune;39068;Les Bouchoux;CHAR;5
CODGEO;Code commune;Code commune;39070;Bourg-de-Sirod;CHAR;5
CODGEO;Code commune;Code commune;39072;Bracon;CHAR;5
CODGEO;Code commune;Code commune;39073;Brainans;CHAR;5
CODGEO;Code commune;Code commune;39074;Brans;CHAR;5
CODGEO;Code commune;Code commune;39076;La Bretenière;CHAR;5
CODGEO;Code commune;Code commune;39077;Bretenières;CHAR;5
CODGEO;Code commune;Code commune;39078;Brevans;CHAR;5
CODGEO;Code commune;Code commune;39079;Briod;CHAR;5
CODGEO;Code commune;Code commune;39080;Broissia;CHAR;5
CODGEO;Code commune;Code commune;39081;Buvilly;CHAR;5
CODGEO;Code commune;Code commune;39083;Censeau;CHAR;5
CODGEO;Code commune;Code commune;39084;Cernans;CHAR;5
CODGEO;Code commune;Code commune;39085;Cerniébaud;CHAR;5
CODGEO;Code commune;Code commune;39086;Cernon;CHAR;5
CODGEO;Code commune;Code commune;39088;Cesancey;CHAR;5
CODGEO;Code commune;Code commune;39090;Chaînée-des-Coupis;CHAR;5
CODGEO;Code commune;Code commune;39091;Les Chalesmes;CHAR;5
CODGEO;Code commune;Code commune;39092;Chambéria;CHAR;5
CODGEO;Code commune;Code commune;39093;Chamblay;CHAR;5
CODGEO;Code commune;Code commune;39094;Chamole;CHAR;5
CODGEO;Code commune;Code commune;39095;Champagne-sur-Loue;CHAR;5
CODGEO;Code commune;Code commune;39096;Champagney;CHAR;5
CODGEO;Code commune;Code commune;39097;Champagnole;CHAR;5
CODGEO;Code commune;Code commune;39099;Champdivers;CHAR;5
CODGEO;Code commune;Code commune;39100;Champrougier;CHAR;5
CODGEO;Code commune;Code commune;39101;Champvans;CHAR;5
CODGEO;Code commune;Code commune;39102;Chancia;CHAR;5
CODGEO;Code commune;Code commune;39103;La Chapelle-sur-Furieuse;CHAR;5
CODGEO;Code commune;Code commune;39104;Chapelle-Voland;CHAR;5
CODGEO;Code commune;Code commune;39105;Chapois;CHAR;5
CODGEO;Code commune;Code commune;39106;Charchilla;CHAR;5
CODGEO;Code commune;Code commune;39107;Charcier;CHAR;5
CODGEO;Code commune;Code commune;39108;Charency;CHAR;5
CODGEO;Code commune;Code commune;39109;Charézier;CHAR;5
CODGEO;Code commune;Code commune;39110;La Charme;CHAR;5
CODGEO;Code commune;Code commune;39111;Charnod;CHAR;5
CODGEO;Code commune;Code commune;39112;La Chassagne;CHAR;5
CODGEO;Code commune;Code commune;39114;Château-Chalon;CHAR;5
CODGEO;Code commune;Code commune;39116;La Châtelaine;CHAR;5
CODGEO;Code commune;Code commune;39117;Chatelay;CHAR;5
CODGEO;Code commune;Code commune;39118;Châtel-de-Joux;CHAR;5
CODGEO;Code commune;Code commune;39119;Le Chateley;CHAR;5
CODGEO;Code commune;Code commune;39120;Châtelneuf;CHAR;5
CODGEO;Code commune;Code commune;39121;Châtenois;CHAR;5
CODGEO;Code commune;Code commune;39122;Châtillon;CHAR;5
CODGEO;Code commune;Code commune;39124;Chaumergy;CHAR;5
CODGEO;Code commune;Code commune;39126;La Chaumusse;CHAR;5
CODGEO;Code commune;Code commune;39127;Chaussenans;CHAR;5
CODGEO;Code commune;Code commune;39128;Chaussin;CHAR;5
CODGEO;Code commune;Code commune;39129;Chaux-des-Crotenay;CHAR;5
CODGEO;Code commune;Code commune;39130;Nanchez;CHAR;5
CODGEO;Code commune;Code commune;39131;La Chaux-du-Dombief;CHAR;5
CODGEO;Code commune;Code commune;39132;La Chaux-en-Bresse;CHAR;5
CODGEO;Code commune;Code commune;39133;Chaux-Champagny;CHAR;5
CODGEO;Code commune;Code commune;39134;Chavéria;CHAR;5
CODGEO;Code commune;Code commune;39136;Chemenot;CHAR;5
CODGEO;Code commune;Code commune;39137;Saint-Hymetière-sur-Valouse;CHAR;5
CODGEO;Code commune;Code commune;39138;Chemin;CHAR;5
CODGEO;Code commune;Code commune;39139;Chêne-Bernard;CHAR;5
CODGEO;Code commune;Code commune;39140;Chêne-Sec;CHAR;5
CODGEO;Code commune;Code commune;39141;Chevigny;CHAR;5
CODGEO;Code commune;Code commune;39142;Chevreaux;CHAR;5
CODGEO;Code commune;Code commune;39143;Chevrotaine;CHAR;5
CODGEO;Code commune;Code commune;39145;Chille;CHAR;5
CODGEO;Code commune;Code commune;39146;Chilly-le-Vignoble;CHAR;5
CODGEO;Code commune;Code commune;39147;Chilly-sur-Salins;CHAR;5
CODGEO;Code commune;Code commune;39149;Chissey-sur-Loue;CHAR;5
CODGEO;Code commune;Code commune;39150;Choisey;CHAR;5
CODGEO;Code commune;Code commune;39151;Choux;CHAR;5
CODGEO;Code commune;Code commune;39153;Cize;CHAR;5
CODGEO;Code commune;Code commune;39154;Clairvaux-les-Lacs;CHAR;5
CODGEO;Code commune;Code commune;39155;Clucy;CHAR;5
CODGEO;Code commune;Code commune;39156;Cogna;CHAR;5
CODGEO;Code commune;Code commune;39157;Coiserette;CHAR;5
CODGEO;Code commune;Code commune;39159;Colonne;CHAR;5
CODGEO;Code commune;Code commune;39160;Commenailles;CHAR;5
CODGEO;Code commune;Code commune;39162;Condamine;CHAR;5
CODGEO;Code commune;Code commune;39163;Condes;CHAR;5
CODGEO;Code commune;Code commune;39164;Conliège;CHAR;5
CODGEO;Code commune;Code commune;39165;Conte;CHAR;5
CODGEO;Code commune;Code commune;39166;Cornod;CHAR;5
CODGEO;Code commune;Code commune;39167;Cosges;CHAR;5
CODGEO;Code commune;Code commune;39168;Courbette;CHAR;5
CODGEO;Code commune;Code commune;39169;Courbouzon;CHAR;5
CODGEO;Code commune;Code commune;39170;Courlans;CHAR;5
CODGEO;Code commune;Code commune;39171;Courlaoux;CHAR;5
CODGEO;Code commune;Code commune;39172;Courtefontaine;CHAR;5
CODGEO;Code commune;Code commune;39173;Cousance;CHAR;5
CODGEO;Code commune;Code commune;39174;Coyrière;CHAR;5
CODGEO;Code commune;Code commune;39175;Coyron;CHAR;5
CODGEO;Code commune;Code commune;39176;Cramans;CHAR;5
CODGEO;Code commune;Code commune;39177;Hauteroche;CHAR;5
CODGEO;Code commune;Code commune;39178;Crans;CHAR;5
CODGEO;Code commune;Code commune;39179;Crenans;CHAR;5
CODGEO;Code commune;Code commune;39180;Cressia;CHAR;5
CODGEO;Code commune;Code commune;39182;Crissey;CHAR;5
CODGEO;Code commune;Code commune;39183;Crotenay;CHAR;5
CODGEO;Code commune;Code commune;39184;Les Crozets;CHAR;5
CODGEO;Code commune;Code commune;39185;Cuisia;CHAR;5
CODGEO;Code commune;Code commune;39187;Cuvier;CHAR;5
CODGEO;Code commune;Code commune;39188;Dammartin-Marpain;CHAR;5
CODGEO;Code commune;Code commune;39189;Damparis;CHAR;5
CODGEO;Code commune;Code commune;39190;Dampierre;CHAR;5
CODGEO;Code commune;Code commune;39191;Darbonnay;CHAR;5
CODGEO;Code commune;Code commune;39192;Denezières;CHAR;5
CODGEO;Code commune;Code commune;39193;Le Deschaux;CHAR;5
CODGEO;Code commune;Code commune;39194;Desnes;CHAR;5
CODGEO;Code commune;Code commune;39196;Les Deux-Fays;CHAR;5
CODGEO;Code commune;Code commune;39197;Digna;CHAR;5
CODGEO;Code commune;Code commune;39198;Dole;CHAR;5
CODGEO;Code commune;Code commune;39199;Domblans;CHAR;5
CODGEO;Code commune;Code commune;39200;Dompierre-sur-Mont;CHAR;5
CODGEO;Code commune;Code commune;39201;Doucier;CHAR;5
CODGEO;Code commune;Code commune;39202;Dournon;CHAR;5
CODGEO;Code commune;Code commune;39203;Doye;CHAR;5
CODGEO;Code commune;Code commune;39204;Dramelay;CHAR;5
CODGEO;Code commune;Code commune;39205;Éclans-Nenon;CHAR;5
CODGEO;Code commune;Code commune;39206;Écleux;CHAR;5
CODGEO;Code commune;Code commune;39207;Écrille;CHAR;5
CODGEO;Code commune;Code commune;39208;Entre-deux-Monts;CHAR;5
CODGEO;Code commune;Code commune;39209;Val-d'Épy;CHAR;5
CODGEO;Code commune;Code commune;39210;Équevillon;CHAR;5
CODGEO;Code commune;Code commune;39211;Les Essards-Taignevaux;CHAR;5
CODGEO;Code commune;Code commune;39214;Esserval-Tartre;CHAR;5
CODGEO;Code commune;Code commune;39216;Étival;CHAR;5
CODGEO;Code commune;Code commune;39217;L'Étoile;CHAR;5
CODGEO;Code commune;Code commune;39218;Étrepigney;CHAR;5
CODGEO;Code commune;Code commune;39219;Évans;CHAR;5
CODGEO;Code commune;Code commune;39220;Falletans;CHAR;5
CODGEO;Code commune;Code commune;39221;La Favière;CHAR;5
CODGEO;Code commune;Code commune;39222;Fay-en-Montagne;CHAR;5
CODGEO;Code commune;Code commune;39223;La Ferté;CHAR;5
CODGEO;Code commune;Code commune;39225;Le Fied;CHAR;5
CODGEO;Code commune;Code commune;39227;Foncine-le-Bas;CHAR;5
CODGEO;Code commune;Code commune;39228;Foncine-le-Haut;CHAR;5
CODGEO;Code commune;Code commune;39229;Fontainebrux;CHAR;5
CODGEO;Code commune;Code commune;39230;Fontenu;CHAR;5
CODGEO;Code commune;Code commune;39232;Fort-du-Plasne;CHAR;5
CODGEO;Code commune;Code commune;39233;Foucherans;CHAR;5
CODGEO;Code commune;Code commune;39234;Foulenay;CHAR;5
CODGEO;Code commune;Code commune;39235;Fraisans;CHAR;5
CODGEO;Code commune;Code commune;39236;Francheville;CHAR;5
CODGEO;Code commune;Code commune;39237;Fraroz;CHAR;5
CODGEO;Code commune;Code commune;39238;Frasne-les-Meulières;CHAR;5
CODGEO;Code commune;Code commune;39239;La Frasnée;CHAR;5
CODGEO;Code commune;Code commune;39240;Le Frasnois;CHAR;5
CODGEO;Code commune;Code commune;39241;Frébuans;CHAR;5
CODGEO;Code commune;Code commune;39244;Frontenay;CHAR;5
CODGEO;Code commune;Code commune;39245;Gatey;CHAR;5
CODGEO;Code commune;Code commune;39246;Gendrey;CHAR;5
CODGEO;Code commune;Code commune;39247;Genod;CHAR;5
CODGEO;Code commune;Code commune;39248;Geraise;CHAR;5
CODGEO;Code commune;Code commune;39249;Germigney;CHAR;5
CODGEO;Code commune;Code commune;39250;Geruge;CHAR;5
CODGEO;Code commune;Code commune;39251;Gevingey;CHAR;5
CODGEO;Code commune;Code commune;39252;Gevry;CHAR;5
